"","Start","End","chr","Symbol","genetype","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"gene28575",14919212,14922615,"27","LOC113884934","protein_coding",NA,0.825285937313171,0.674999767536278,6.13966034386906,3.40049260913197e-06,0.000338319185726094,4.58870029121285
"gene24911",11850536,11859299,"22","LOC113880376","lncRNA",NA,-1.21623111748131,-0.123619860118389,-6.14008298173147,3.39714923630886e-06,0.000338319185726094,4.5786041427755
"gene20475",9817963,9824192,"18","PRRG2","protein_coding","511235",1.31309158203736,0.700243149254075,6.09584470967742,3.76599385893045e-06,0.000357937729173093,4.49132329018082
"gene12260",20947083,20948014,"10","LOC113900028","protein_coding",NA,3.38206276105289,-1.49093118523251,6.31043788538227,2.28903651413308e-06,0.000270440126492681,4.48410012562271
"gene10576",75161602,75167597,"8","AQP3","protein_coding","780866",-3.63981962751105,0.241441574414712,-6.10368842930612,3.69773192646552e-06,0.000354125799335032,4.48058405702484
"gene1564",27081416,27097606,"2","SPC25","protein_coding","505011",-0.41925125068794,4.48375688424511,-6.25991217012508,2.5724815623668e-06,0.00028405918748821,4.47691557249441
"gene11985",14999898,15004145,"10","THTPA","protein_coding","282090",0.649683775386856,2.49379840965992,6.12398693428901,3.52688312935601e-06,0.000343365458003209,4.41654528260721
"gene692",87471325,87485042,"1","ZNF639","protein_coding","523536",-0.333627648334327,4.86846419869249,-6.24595341556965,2.65694274458862e-06,0.000287914438940676,4.40767159919919
"gene19379",6609790,6626051,"17","TFIP11","protein_coding","509349",-0.4733555528455,3.00398065304586,-6.14348418382528,3.37036516995246e-06,0.000338319185726094,4.37226508324397
"gene24594",94244,122273,"22","CFAP100","protein_coding","519687",1.21867401207067,1.92363356653718,6.06459481358733,4.05097765612983e-06,0.000374561319911613,4.36317391182117
"gene3654",57687288,57721591,"3","CLCA1","protein_coding","507643",0.925421709900375,1.54707622038935,6.04898601948558,4.20147241620151e-06,0.000380210905408704,4.35487823807223
"gene11753",103663668,103835624,"9","WDR27","protein_coding","788957",-0.654385938897239,5.54044692439275,-6.25731727919119,2.58797237763313e-06,0.00028405918748821,4.35141886259887
"gene20973",19647605,19676910,"18","ATP4A","protein_coding","521163",-3.1123214149833,1.44564790957825,-6.0515210526452,4.17664778693382e-06,0.00038011683787591,4.33909698482201
"gene14629",27261898,27453830,"12","LOC113902321","lncRNA",NA,-0.866898121549305,3.17779921132078,-6.12679526794393,3.50388893670241e-06,0.000343365458003209,4.31242782856503
"gene32283",589,34419,"NW_020867599.1","LOC113888902","lncRNA",NA,1.45774111423046,-1.11702708859781,6.06714041851741,4.02696072060012e-06,0.000374375315516775,4.30855561593674
"gene14986",86330672,86335566,"12","ATP4B","protein_coding","614308",-2.95686201360346,-2.49691528557821,-6.26282940012271,2.55517958279511e-06,0.00028405918748821,4.27915818151937
"gene7420",17408055,17452585,"6","HADH","protein_coding","532785",-0.61632203362169,6.08815371642625,-6.23678830600578,2.71393508824981e-06,0.00029039105444273,4.27239439250496
"gene3655",57735553,57777333,"3","CLCA2","protein_coding","534256",1.06233614006197,1.27873554168219,5.99591195389672,4.75724965540274e-06,0.000408763072663469,4.25696606460544
"gene5063",52557108,52684854,"4","CPVL","protein_coding","534518",-3.02884204116983,1.9814434439196,-6.02213938198661,4.47379869748539e-06,0.000400556822093818,4.24966112733946
"gene8983",72815662,73000855,"7","COMMD10","protein_coding","538706",-0.31997089896012,7.18202109541125,-6.24040861943296,2.69127470635099e-06,0.000289788965690819,4.22257451061801
"gene20755",14935351,14965388,"18","LOC113876455","lncRNA",NA,2.71688408200078,-0.823571535025064,6.00890056965352,4.61465568273605e-06,0.000400556822093818,4.19393689716984
"gene4014",100474664,100511861,"3","IPP","protein_coding","785293",-0.471906047542561,4.1056953924838,-6.11633252934158,3.59034168628098e-06,0.000347059563117604,4.18160634803412
"gene9456",97424174,97434530,"7","LOC113895976","protein_coding",NA,3.05879606113772,-0.337671303925333,6.01052518827433,4.59712945382062e-06,0.000400556822093818,4.14289422534797
"gene315",53368969,53414094,"1","LOC113876167","protein_coding",NA,-1.9951148645405,3.23227468476774,-6.01306818867761,4.56983204466532e-06,0.000400556822093818,4.09239499994036
"gene252",42713935,42720640,"1","LOC113901859","protein_coding",NA,1.89775206295756,2.85843883973263,5.97826954048301,4.95816584660149e-06,0.000423885806775031,4.08603733303604
"gene29011",14581247,14589914,"28","LOC113885570","lncRNA",NA,-1.57047582194452,1.58861653160395,-5.93440729532809,5.49603912622362e-06,0.000457892452509089,4.06756230052852
"gene8160",568692,573382,"7","TSLP","protein_coding","617637",2.49432290265056,-1.97535581462743,6.13395700725256,3.44594019083251e-06,0.00034084756085252,4.05229507604631
"gene3885",91621236,91645533,"3","TTC22","protein_coding","522691",-2.36010258703718,-2.41331083192386,-6.01292345178442,4.57138125099381e-06,0.000400556822093818,4.04800919621857
"gene20164",3351087,3363672,"18","GP6","protein_coding","100336616",1.27965848731083,3.32714538463889,5.99701937936967,4.74491852824824e-06,0.000408763072663469,4.03349747578743
"gene29256",41789662,41797990,"28","LOC113885397","protein_coding",NA,2.06658883506338,2.17109996382333,5.93064897651737,5.54480932359596e-06,0.000457931267098729,4.0268327410067
"gene20371",8148091,8151865,"18","LOC113875598","protein_coding",NA,-1.56187037708433,1.27848731915061,-5.89724474417268,5.99815266905612e-06,0.000481351751691754,4.02352766071478
"gene22578",41509364,41531196,"19","CASC3","protein_coding","531673",-0.402280073514531,5.91867969251255,-6.12337140702454,3.53194352263337e-06,0.000343365458003209,4.01878343743874
"gene11952",14481823,14490684,"10","DHRS1","protein_coding","528832",-0.379841740081665,4.23840046244177,-6.04421049586144,4.24864713703561e-06,0.00038244568117665,3.99815737878057
"gene16067",81058918,81539592,"13","PLCB4","protein_coding","281985",0.47359761434298,8.24448607253367,6.14722745972891,3.34113648563483e-06,0.000338319185726094,3.9749370555291
"gene20417",8944273,8958114,"18","LOC113876140","protein_coding",NA,0.848270533257965,1.12362256147853,5.87478877489797,6.32399063646755e-06,0.000498102095825104,3.97481607500718
"gene13834",70643437,70681128,"11","PPP1CB","protein_coding","538829",0.521078850953652,8.27585233664584,6.14071371640819,3.3921659083752e-06,0.000338319185726094,3.95816401738458
"gene29076",25081455,25143172,"28","STOX1","protein_coding","506979",-0.764687602136926,5.41325784744369,-6.07452127526155,3.95814307781804e-06,0.000372043581121096,3.95734197045414
"gene10596",75979352,75982803,"8","GALT","protein_coding","506997",0.779875034379607,4.21682324161007,6.01457056714821,4.5537827831728e-06,0.000400556822093818,3.95054030808749
"gene32207",670,36436,"NW_020867505.1","LOC113888823","protein_coding",NA,1.70974932229341,2.60392201624127,5.9060452867182,5.87517037145719e-06,0.000478250112581824,3.93583567216879
"gene13233",5426417,5450424,"11","LONRF2","protein_coding","787650",0.583131211586621,2.79942767028669,5.93275508662989,5.51742507284802e-06,0.000457892452509089,3.92582044434623
"gene9109",89482827,89504688,"7","LMNB2","protein_coding","516326",0.517041631073655,5.77592717725635,6.07060988826001,3.99446124525508e-06,0.000373394336074312,3.91317188748784
"gene16229",8155668,8391664,"14","TG","protein_coding","280706",-1.35770799767884,1.46187575487303,-5.8573189390074,6.58991710362104e-06,0.000511341168643146,3.9086492754308
"gene24343",56951047,57142641,"21","SLC24A4","protein_coding","615739",-1.95071490385413,-0.562967132283286,-5.84270812271612,6.82106011567658e-06,0.000522732863729755,3.90469446682217
"gene18012",59379647,59380479,"15","C15H11orf71","protein_coding","615529",0.799751604277385,0.684274860416649,5.83232263531419,6.99036700087748e-06,0.000526345123896685,3.90262662024537
"gene26636",22073111,22260516,"24","MAPRE2","protein_coding","510159",0.631575716666792,7.46249383000845,6.10283793070248,3.70507213787314e-06,0.000354125799335032,3.88978269806613
"gene29448",5004780,5044673,"29","TESMIN","protein_coding","523398",1.22083326171724,0.951566715297956,5.82890138056754,7.04707379824412e-06,0.000526345123896685,3.88089664927344
"gene24735",7621380,7653162,"22","CCR3","protein_coding","408018",1.45418363398316,1.7007453816267,5.8257050914658,7.10047524557971e-06,0.000527512599794968,3.84910946288982
"gene16687",70384474,70473390,"14","CDH17","protein_coding","507526",2.5346863932412,3.90946180809307,5.91168579263986,5.79770231589581e-06,0.00047421302644392,3.84706059888476
"gene19782",40150266,40247997,"17","LOC113907698","lncRNA",NA,0.892594849565105,4.19181359584644,5.96062428477591,5.16777882877188e-06,0.000437410055790528,3.83863463284699
"gene7502",26154511,26338794,"6","TSPAN5","protein_coding","538668",-0.43310207909624,6.05533746377471,-6.05137333585716,4.17809020647711e-06,0.00038011683787591,3.83740525876763
"gene26903",56764660,56783065,"24","ST8SIA3","protein_coding","414349",-0.683367384186428,2.46297174666523,-5.87220196114708,6.36266667394671e-06,0.000498838931446338,3.8337102731303
"gene25660",20230779,20400977,"23","CLIC5","protein_coding","281696",-0.942981375052454,7.33618559760799,-6.07491482468802,3.95450758909265e-06,0.000372043581121096,3.8202883040819
"gene16322",20129621,20143936,"14","EFCAB1","protein_coding","505272",-3.22057549626696,-1.68670578307668,-5.89755308153166,5.99379979123924e-06,0.000481351751691754,3.79155004548684
"gene25515",11704416,11806681,"23","CPNE5","protein_coding","508482",-1.05618217587823,2.72274238583682,-5.87503830780563,6.32027250710467e-06,0.000498102095825104,3.77622492497202
"gene19216",921970,936298,"17","TMEM191C","protein_coding","100337340",-0.993990319799412,1.46276774995013,-5.81001550828029,7.36864693275085e-06,0.000542696061761429,3.76726401649295
"gene4785",22042364,22847949,"4","EXOC4","protein_coding","537690",-0.284549983653219,9.33548300588736,-6.06030674043267,4.09176525970875e-06,0.000376287580342837,3.75687037959622
"gene8906",70501710,70529422,"7","BTNL9","protein_coding","100125313",1.6058918414063,0.971287532422758,5.75928250062243,8.30853908456196e-06,0.000588971564356886,3.72817416303458
"gene22925",51464349,51470359,"19","LOC113878382","lncRNA",NA,-3.01401626099051,-1.88192144269859,-5.88232982402399,6.21260439306393e-06,0.000493902049248582,3.72343633694942
"gene2485",131897548,131977481,"2","VWA5B1","protein_coding","100336594",0.931541696855451,0.657437414969424,5.75183228706399,8.45650089662065e-06,0.000594505990719864,3.71881635160716
"gene3653",57627471,57658933,"3","CLCA4","protein_coding","507504",1.00494768485798,1.93340263775234,5.78238376891572,7.86628828658992e-06,0.000567072722965061,3.71852993371215
"gene23394",16542792,16561268,"20","LOC113879145","lncRNA",NA,-1.25018335622585,0.542539803079414,-5.74772788478074,8.53915792789653e-06,0.000597846476655571,3.71273917795284
"gene16697",71562283,71678389,"14","TRIQK","protein_coding","100848801",-0.791220532278894,5.69528651331178,-5.97029624783192,5.05178735299919e-06,0.000429730291182876,3.67128494015671
"gene32055",6924,30512,"NW_020867255.1","LOC113888658","protein_coding",NA,3.21710985211574,3.25532105698305,5.77971443394615,7.91614052644347e-06,0.000568258644626087,3.66255190542805
"gene3573",50267588,50271102,"3","LOC113889601","protein_coding",NA,-1.26471792768025,-0.158952760529534,-5.72388629577373,9.03582915850911e-06,0.000624504812604838,3.65863710348957
"gene13013",82347671,82380648,"10","TMED8","protein_coding","614106",-0.485826983870554,4.44427284068711,-5.91241362939202,5.78778217049046e-06,0.00047421302644392,3.6522699048206
"gene14097",93665619,94196733,"11","DENND1A","protein_coding","514134",0.48910644068747,8.74764299449057,6.01402964754023,4.55955455844147e-06,0.000400556822093818,3.65165810810311
"gene9073",88419696,88457398,"7","P4HA2","protein_coding","507327",0.502642408094361,3.70047204154541,5.85588144596882,6.61229983550768e-06,0.000511341168643146,3.6396125575219
"gene8908",70594718,70613859,"7","LOC113895506","lncRNA",NA,1.08829607351628,3.16601941090798,5.8005691730923,7.53506058869674e-06,0.000547837546134606,3.59646428118412
"gene4456",5303691,5356423,"4","GALNT11","protein_coding","534904",-0.438132883230113,6.39223939300898,-5.95041446869455,5.29317000286446e-06,0.000445805451775906,3.57621856803983
"gene23679",65089325,65543649,"20","ADCY2","protein_coding","281602",-1.03437416940485,3.26392539294427,-5.80765965537669,7.40979575860227e-06,0.000542740150277816,3.56962902552961
"gene16405",29577167,29752948,"14","LOC113904213","protein_coding",NA,0.44972199663406,6.73470616418706,5.94783205890569,5.32537451029989e-06,0.000446308357358286,3.55733043982847
"gene26460",50517640,50524444,"23","PPP1R3G","protein_coding","616147",-1.42033559975191,-1.10045927112771,-5.67397762541981,1.01729261359171e-05,0.000660580123474646,3.5050987750656
"gene22866",49332972,49357475,"19","LOC113877500","protein_coding",NA,-1.48496772741681,4.17237406744625,-5.83083081797411,7.0150362748157e-06,0.000526345123896685,3.48526179961634
"gene5417",105294633,105296692,"4","LOC113891704","protein_coding",NA,1.29164197919812,-0.175605267528194,5.6434720349385,1.09386366025244e-05,0.000702260469882064,3.46894013573691
"gene16258",13934718,13947242,"14","LOC113904109","lncRNA",NA,-5.73773134737484,-2.39589050989052,-5.88398450191158,6.18843241449161e-06,0.000493902049248582,3.45093007677413
"gene1100",140749606,140860773,"1","BACE2","protein_coding","534774",0.767109721495022,4.9176834848553,5.82918329141392,7.04238350066403e-06,0.000526345123896685,3.4352354143468
"gene21855",18382872,18739727,"19","MYO1D","protein_coding","522967",-0.340374395939418,7.01727675925174,-5.89949362528535,5.96647843984474e-06,0.000481351751691754,3.42045495167483
"gene19542",16764229,16937622,"17","CCDC60","protein_coding","614062",1.63758078811532,1.0015031120618,5.62562735950596,1.1413475423324e-05,0.000719175768063002,3.41770457330561
"gene18538",34514785,34583627,"16","KMO","protein_coding","515996",-1.074617618878,5.28431422131103,-5.83566216155396,6.93546316672417e-06,0.000526345123896685,3.41234586023779
"gene10157",29023810,29203395,"8","FREM1","protein_coding","508018",1.13692232266854,4.53180623153832,5.79256631094719,7.67903786988995e-06,0.000555929665023139,3.40333274276957
"gene15828",51134775,51174360,"13","TMEM236","protein_coding","520412",1.29014155785334,2.53356116195812,5.68081346412621,1.00089559698773e-05,0.000655323073336476,3.38759046718031
"gene15853",53780715,53816663,"13","DCLRE1C","protein_coding","517886",-0.72770102932009,5.15522314341385,-5.82195698840259,7.1636214919539e-06,0.00052988996714179,3.37685976164085
"gene24957",13724902,13740346,"22","IL17RB","protein_coding","533605",-1.13288559758519,3.15378319798739,-5.70877180418906,9.36583173504807e-06,0.00063230514011259,3.37273918213829
"gene20950",19377304,19385343,"18","LOC113875636","protein_coding",NA,-0.852654609599261,4.68360878035022,-5.80633427206451,7.43304855197385e-06,0.000542740150277816,3.36816794355886
"gene18528",32974926,33226324,"16","SDCCAG8","protein_coding","616342",-0.533842181965746,5.43056189695505,-5.82849606296241,7.0538228559598e-06,0.000526345123896685,3.36409829635636
"gene16919",3091086,3093164,"15","LOC113905268","lncRNA",NA,-0.902958821071645,3.81254359947455e-05,-5.58721191613176,1.25081090538192e-05,0.00075337759202535,3.35580807866775
"gene7963",97630023,97677591,"6","HPSE","protein_coding","281230",0.847013824461851,2.74431895195089,5.67784409378369,1.00798488743783e-05,0.000657043942144821,3.35576434847999
"gene18771",50336243,50338726,"16","MMP23B","protein_coding","527590",-1.32975351672033,1.42991988678598,-5.6191604194154,1.15906881068038e-05,0.000726892830763238,3.35001612614006
"gene24733",7554484,7562679,"22","LOC113880747","protein_coding",NA,-2.52661057537293,-0.282691996659153,-5.58569279532124,1.25535265702287e-05,0.00075337759202535,3.3447156690403
"gene6574",62802458,62825286,"5","GDF11","protein_coding","540517",-0.641690816319842,2.98002456130146,-5.69400745818689,9.70003651925265e-06,0.000644635630086115,3.33983576360088
"gene15353",21166896,21206567,"13","EFCAB8","protein_coding","107133056",-1.34974369643907,0.259803560844162,-5.58291378102836,1.26370457642536e-05,0.000754365121358758,3.33841841524831
"gene15262",17479796,17547162,"13","SAMHD1","protein_coding","524683",-0.544719107688254,6.48926710853954,-5.8523688787004,6.66731935949416e-06,0.00051326291521753,3.33810785162503
